"id","participant_id","item_id","item","item_type","trial_index","correct_answer","response","is_correct","reaction_time","trial_ptr_id","condition","first_mention","recent_mention","knowledge_cue","start","end","is_start","is_end","passage_reading_time"
2785,1538,"5_fb_1_e_s_ex",5,"critical",5,"hall","hall","True",14332.6000000238,2785,"False Belief","End","Start","Explicit","hall","study","True","False",39224.400000006
2788,1545,"10_fb_1_e_e_ex",10,"critical",5,"toolbox","toolbox","True",7116.10000000149,2788,"False Belief","End","End","Explicit","toolbox","van","True","False",33929.200000003
2791,1546,"12_tb_1_s_s_ex",12,"critical",5,"hut","hut","True",5473.7000002861,2791,"True Belief","Start","Start","Explicit","stable","hut","False","True",40317.5999999046
2794,1535,"6_fb_1_e_e_im",6,"critical",5,"drawer","drawer","True",17834,2794,"False Belief","End","End","Implicit","drawer","cabinet","True","False",18608.6000000089
2797,1549,"11_tb_1_e_e_im",11,"critical",5,"backpack","backpack","True",6729.40000000596,2797,"True Belief","End","End","Implicit","suitcase","backpack","False","True",24988
2800,1508,"6_fb_1_e_e_ex",6,"critical",5,"drawer","Finally","False",335381.399999976,2800,"False Belief","End","End","Explicit","drawer","cabinet","False","False",4976
2806,1519,"6_tb_1_e_s_im",6,"critical",5,"cabinet","PENCIL BOX","False",140771,2806,"True Belief","End","Start","Implicit","drawer","cabinet","False","False",286
2809,1552,"4_tb_1_s_e_ex",4,"critical",5,"garage","garage","True",7760.19999998808,2809,"True Belief","Start","End","Explicit","shed","garage","False","True",16194.5
2812,1556,"12_tb_1_s_s_ex",12,"critical",5,"hut","hut","True",5819.20000000298,2812,"True Belief","Start","Start","Explicit","stable","hut","False","True",17206.200000003
2815,1544,"7_fb_1_e_e_ex",7,"critical",5,"garage","garage","True",60142,2815,"False Belief","End","End","Explicit","garage","fridge","True","False",11358
2818,1563,"1_tb_1_e_e_im",1,"critical",5,"basket","basket","True",5472,2818,"True Belief","End","End","Implicit","box","basket","False","True",18276.2000000477
2821,1564,"9_fb_1_e_s_ex",9,"critical",5,"cupboard","cupboard.","False",6570.40000009537,2821,"False Belief","End","Start","Explicit","cupboard","drawer","False","False",33849.5999999046
2824,1561,"4_tb_1_s_e_im",4,"critical",5,"garage","garage","True",7485.10000000149,2824,"True Belief","Start","End","Implicit","shed","garage","False","True",31904
2827,1562,"12_tb_1_e_e_ex",12,"critical",5,"hut","hut","True",7007.5,2827,"True Belief","End","End","Explicit","stable","hut","False","True",22013.3999998569
2830,1565,"1_tb_1_s_e_ex",1,"critical",5,"basket","basket","True",32596,2830,"True Belief","Start","End","Explicit","box","basket","False","True",10826
2833,1555,"7_fb_1_e_e_ex",7,"critical",5,"garage","garage","True",10680.9000000022,2833,"False Belief","End","End","Explicit","garage","fridge","True","False",30594
2836,1541,"7_fb_1_e_e_im",7,"critical",5,"garage","garage","True",66131.7999999821,2836,"False Belief","End","End","Implicit","garage","fridge","True","False",38218.7999999821
2839,1574,"12_fb_1_s_e_im",12,"critical",5,"stable","Martin","False",4717.79999999702,2839,"False Belief","Start","End","Implicit","stable","hut","False","False",10922
2842,1568,"8_tb_1_s_s_ex",8,"critical",5,"bedroom","hall","False",10954.8000000119,2842,"True Belief","Start","Start","Explicit","hall","bedroom","True","False",22118.700000003
2845,1573,"6_fb_1_e_e_im",6,"critical",5,"drawer","drawer","True",12871.2000000477,2845,"False Belief","End","End","Implicit","drawer","cabinet","True","False",25977.2999999523
2848,1548,"8_fb_1_e_e_ex",8,"critical",5,"hall","hall","True",69966.8000001907,2848,"False Belief","End","End","Explicit","hall","bedroom","True","False",188898.599999428
2851,1580,"10_tb_1_e_s_ex",10,"critical",5,"van","toolbox","False",8388.80000001192,2851,"True Belief","End","Start","Explicit","toolbox","van","True","False",26434.0999999642
2854,1590,"5_tb_1_e_s_ex",5,"critical",5,"study","hall","False",6718.90000009537,2854,"True Belief","End","Start","Explicit","hall","study","True","False",14702.4000000954
2857,1557,"10_fb_1_e_s_ex",10,"critical",5,"toolbox","toolbox","True",178987,2857,"False Belief","End","Start","Explicit","toolbox","van","True","False",122552
2860,1585,"7_fb_1_s_s_ex",7,"critical",5,"garage","rose","False",15002.0999999642,2860,"False Belief","Start","Start","Explicit","garage","fridge","False","False",794.100000023842
2863,1576,"2_tb_1_e_s_im",2,"critical",5,"fridge","fridge","True",12624.1000000238,2863,"True Belief","End","Start","Implicit","cupboard","fridge","False","True",19648.6000000238
2866,1588,"6_fb_1_s_s_im",6,"critical",5,"drawer","drawer","True",9680.90000009537,2866,"False Belief","Start","Start","Implicit","drawer","cabinet","True","False",27626.3999998569
2869,1592,"4_tb_1_e_e_im",4,"critical",5,"garage","garage","True",7528.10000002384,2869,"True Belief","End","End","Implicit","shed","garage","False","True",35361.099999994
2872,1604,"12_fb_1_e_e_im",12,"critical",5,"stable","the stable","False",3873.30000019073,2872,"False Belief","End","End","Implicit","stable","hut","False","False",2935.59999990463
2875,1595,"11_fb_1_s_s_im",11,"critical",5,"suitcase","suitcase","True",12059,2875,"False Belief","Start","Start","Implicit","suitcase","backpack","True","False",23349.1000003815
2878,1605,"12_fb_1_s_e_ex",12,"critical",5,"stable","stable","True",4405.79999999888,2878,"False Belief","Start","End","Explicit","stable","hut","True","False",13225.0999999996
2881,1609,"6_fb_1_s_e_im",6,"critical",5,"drawer","drawer.","False",7860,2881,"False Belief","Start","End","Implicit","drawer","cabinet","False","False",23162.8000000119
2884,1583,"4_fb_1_e_e_im",4,"critical",5,"shed","shed","True",10876.599999994,2884,"False Belief","End","End","Implicit","shed","garage","True","False",47171.099999994
2887,1606,"7_fb_1_s_e_ex",7,"critical",5,"garage","garage","True",6058.60000000894,2887,"False Belief","Start","End","Explicit","garage","fridge","True","False",23908.1000000089
2890,1612,"11_fb_1_e_e_im",11,"critical",5,"suitcase","suitcase","True",9261,2890,"False Belief","End","End","Implicit","suitcase","backpack","True","False",11907
2893,1598,"5_tb_1_s_s_im",5,"critical",5,"study","study","True",9071,2893,"True Belief","Start","Start","Implicit","hall","study","False","True",28165
2896,1614,"8_fb_1_s_s_ex",8,"critical",5,"hall","garden","False",13310.3000000007,2896,"False Belief","Start","Start","Explicit","hall","bedroom","False","False",12027.299999997
2899,1586,"11_fb_1_e_s_ex",11,"critical",5,"suitcase","suitcase","True",14039.400000006,2899,"False Belief","End","Start","Explicit","suitcase","backpack","True","False",36217.099999994
2902,1616,"2_tb_1_e_s_ex",2,"critical",5,"fridge","fridge","True",6264,2902,"True Belief","End","Start","Explicit","cupboard","fridge","False","True",27374
2905,1596,"12_tb_1_s_e_im",12,"critical",5,"hut","hut","True",47400,2905,"True Belief","Start","End","Implicit","stable","hut","False","True",30266.5
2908,1610,"6_tb_1_e_s_ex",6,"critical",5,"cabinet","cabinet","True",23128,2908,"True Belief","End","Start","Explicit","drawer","cabinet","False","True",31771
2911,1599,"7_tb_1_e_e_ex",7,"critical",5,"fridge","garage","False",50808,2911,"True Belief","End","End","Explicit","garage","fridge","True","False",14965
2914,1628,"3_tb_1_s_e_im",3,"critical",5,"basket","drawer","False",5802,2914,"True Belief","Start","End","Implicit","sink","basket","False","False",909.90000000596
2917,1620,"8_fb_1_s_s_im",8,"critical",5,"hall","hall","True",16027,2917,"False Belief","Start","Start","Implicit","hall","bedroom","True","False",47127
2920,1622,"6_tb_1_s_s_im",6,"critical",5,"cabinet","cabinet","True",5723.19999980927,2920,"True Belief","Start","Start","Implicit","drawer","cabinet","False","True",29716.7999999523
2923,1615,"12_fb_1_e_s_im",12,"critical",5,"stable","stable","True",68884.799999997,2923,"False Belief","End","Start","Implicit","stable","hut","True","False",50078.5
2926,1637,"11_fb_1_s_s_ex",11,"critical",5,"suitcase","suitcase","True",4821,2926,"False Belief","Start","Start","Explicit","suitcase","backpack","True","False",24846.8999996185
2929,1627,"8_tb_1_e_s_im",8,"critical",5,"bedroom","garden","False",38936,2929,"True Belief","End","Start","Implicit","hall","bedroom","False","False",45878
2932,1630,"6_tb_1_s_s_ex",6,"critical",5,"cabinet","study","False",39914,2932,"True Belief","Start","Start","Explicit","drawer","cabinet","False","False",13819
2935,1638,"7_fb_1_s_e_im",7,"critical",5,"garage","garage","True",10609.6999998093,2935,"False Belief","Start","End","Implicit","garage","fridge","True","False",25621.8000001907
2938,1639,"3_fb_1_s_e_im",3,"critical",5,"sink","sink","True",7449,2938,"False Belief","Start","End","Implicit","sink","basket","True","False",44209.8999999762
2941,1624,"7_fb_1_s_s_ex",7,"critical",5,"garage","garage","True",99803,2941,"False Belief","Start","Start","Explicit","garage","fridge","True","False",7801.20000001788
2944,1648,"3_tb_1_s_e_ex",3,"critical",5,"basket","basket","True",5764.5,2944,"True Belief","Start","End","Explicit","sink","basket","False","True",17165.8000000119
2947,1631,"2_fb_1_e_e_ex",2,"critical",5,"cupboard","cupboard","True",18124,2947,"False Belief","End","End","Explicit","cupboard","fridge","True","False",38246.8000000119
2950,1649,"4_tb_1_s_e_im",4,"critical",5,"garage","garage","True",5840.29999999702,2950,"True Belief","Start","End","Implicit","shed","garage","False","True",13393.200000003
2953,1641,"11_fb_1_e_s_im",11,"critical",5,"suitcase","backpack","False",59627.099999994,2953,"False Belief","End","Start","Implicit","suitcase","backpack","False","True",14529.099999994
2956,1650,"3_fb_1_e_s_ex",3,"critical",5,"sink","sink","True",4306.30000001192,2956,"False Belief","End","Start","Explicit","sink","basket","True","False",11571.1999999881
2959,1644,"4_tb_1_e_e_ex",4,"critical",5,"garage","garage","True",15748.1999999881,2959,"True Belief","End","End","Explicit","shed","garage","False","True",23309.5999999642
2962,1640,"7_fb_1_e_e_im",7,"critical",5,"garage","fridge","False",130069.699999999,2962,"False Belief","End","End","Implicit","garage","fridge","False","True",43035.5
2965,1656,"9_tb_1_s_e_im",9,"critical",5,"drawer","KITCHEN","False",26371.4000000954,2965,"True Belief","Start","End","Implicit","cupboard","drawer","False","False",14519.2999999523
2968,1667,"7_fb_1_s_e_im",7,"critical",5,"garage","fridge.","False",6660.59999996424,2968,"False Belief","Start","End","Implicit","garage","fridge","False","False",15756.9000000358
2971,1662,"6_fb_1_e_e_ex",6,"critical",5,"drawer","drawer","True",5850.29999995232,2971,"False Belief","End","End","Explicit","drawer","cabinet","True","False",20350.0999999046
2974,1668,"4_tb_1_e_e_im",4,"critical",5,"garage","garage","True",6693.30000001192,2974,"True Belief","End","End","Implicit","shed","garage","False","True",17838.7999999821
2977,1666,"12_fb_1_s_e_im",12,"critical",5,"stable","stable","True",20002.2000000179,2977,"False Belief","Start","End","Implicit","stable","hut","True","False",35824
2980,1653,"11_tb_1_e_s_im",11,"critical",5,"backpack","BACKPACK","True",58313.5,2980,"True Belief","End","Start","Implicit","suitcase","backpack","False","True",88843.5999999046
2983,1676,"5_tb_1_s_s_ex",5,"critical",5,"study","study","True",7451.69999992847,2983,"True Belief","Start","Start","Explicit","hall","study","False","True",19589.3999999762
2986,1660,"2_fb_1_e_e_ex",2,"critical",5,"cupboard","cupboard","True",61724,2986,"False Belief","End","End","Explicit","cupboard","fridge","True","False",15703
2989,1672,"10_fb_1_s_s_im",10,"critical",5,"toolbox","van","False",9698,2989,"False Belief","Start","Start","Implicit","toolbox","van","False","True",47442
2992,1657,"8_fb_1_e_e_im",8,"critical",5,"hall","GARDEN ","False",192816,2992,"False Belief","End","End","Implicit","hall","bedroom","False","False",10585
2995,1684,"6_tb_1_e_s_im",6,"critical",5,"cabinet","drawer","False",6102.09999999404,2995,"True Belief","End","Start","Implicit","drawer","cabinet","True","False",23923
2998,1674,"10_tb_1_s_s_ex",10,"critical",5,"van","van","True",80409,2998,"True Belief","Start","Start","Explicit","toolbox","van","False","True",15499
3001,1683,"12_tb_1_e_s_ex",12,"critical",5,"hut","stable","False",7852.20000000298,3001,"True Belief","End","Start","Explicit","stable","hut","True","False",16774.299999997
3004,1673,"6_tb_1_s_s_im",6,"critical",5,"cabinet","Cabinet","True",143609.600000024,3004,"True Belief","Start","Start","Implicit","drawer","cabinet","False","True",10778.2000000477
3007,1678,"11_fb_1_s_e_ex",11,"critical",5,"suitcase","backpack","False",16429,3007,"False Belief","Start","End","Explicit","suitcase","backpack","False","True",44439
3010,1689,"6_tb_1_e_e_im",6,"critical",5,"cabinet","cabinet","True",33349.6999999993,3010,"True Belief","End","End","Implicit","drawer","cabinet","False","True",17963.1000000015
3013,1694,"5_fb_1_e_e_ex",5,"critical",5,"hall","study","False",4483.60000002384,3013,"False Belief","End","End","Explicit","hall","study","False","True",10236.8999999762
3016,1685,"3_fb_1_s_s_ex",3,"critical",5,"sink","sink","True",15337.700000003,3016,"False Belief","Start","Start","Explicit","sink","basket","True","False",13670.200000003
3019,1687,"10_fb_1_e_e_im",10,"critical",5,"toolbox","van","False",11057.8000000715,3019,"False Belief","End","End","Implicit","toolbox","van","False","True",35922.3999999762
3022,1690,"8_fb_1_s_e_ex",8,"critical",5,"hall","hall","True",14074.1999999881,3022,"False Belief","Start","End","Explicit","hall","bedroom","True","False",16119.6999999881
3025,1692,"5_tb_1_e_e_im",5,"critical",5,"study","study","True",7288.30000001192,3025,"True Belief","End","End","Implicit","hall","study","False","True",41442
3028,1699,"3_tb_1_s_e_ex",3,"critical",5,"basket","basket","True",3866.09999999404,3028,"True Belief","Start","End","Explicit","sink","basket","False","True",13051.8000000119
3031,1677,"4_tb_1_e_s_ex",4,"critical",5,"garage","SHED","False",83738.8999999762,3031,"True Belief","End","Start","Explicit","shed","garage","True","False",20011.1000000238
3034,1691,"5_tb_1_e_e_ex",5,"critical",5,"study"," watches as Seana moves the keys ","False",58922.799999997,3034,"True Belief","End","End","Explicit","hall","study","False","False",3966.09999999404
3037,1702,"3_tb_1_s_e_ex",3,"critical",5,"basket","basket","True",8184,3037,"True Belief","Start","End","Explicit","sink","basket","False","True",19976
3040,1661,"10_fb_1_e_s_ex",10,"critical",5,"toolbox","Toolbox","True",39699.4000000004,3040,"False Belief","End","Start","Explicit","toolbox","van","True","False",37605.8000000007
3043,1700,"12_fb_1_s_e_im",12,"critical",5,"stable","hut","False",9536.90000000596,3043,"False Belief","Start","End","Implicit","stable","hut","False","True",12113.5
3046,1698,"10_tb_1_e_e_ex",10,"critical",5,"van","van","True",83590.3000011444,3046,"True Belief","End","End","Explicit","toolbox","van","False","True",5025.70000076294
3049,1703,"1_tb_1_s_e_im",1,"critical",5,"basket","BOX","False",16361.7000000477,3049,"True Belief","Start","End","Implicit","box","basket","True","False",11938.3999999762
3052,1704,"8_fb_1_e_s_ex",8,"critical",5,"hall","hall","True",8681.79999999702,3052,"False Belief","End","Start","Explicit","hall","bedroom","True","False",16827.700000003
3055,1707,"6_fb_1_s_s_im",6,"critical",5,"drawer","Ross","False",6344.69999992847,3055,"False Belief","Start","Start","Implicit","drawer","cabinet","False","False",13069
3058,1680,"5_tb_1_e_s_ex",5,"critical",5,"study","kitchen","False",51411.900000006,3058,"True Belief","End","Start","Explicit","hall","study","False","False",22799.599999994
3061,1719,"1_fb_1_s_e_im",1,"critical",5,"box","box","True",4239.5,3061,"False Belief","Start","End","Implicit","box","basket","True","False",23385.1999998093
3064,1714,"5_tb_1_e_e_ex",5,"critical",5,"study","study","True",6320.30000001192,3064,"True Belief","End","End","Explicit","hall","study","False","True",20200.5
3067,1716,"4_fb_1_s_e_ex",4,"critical",5,"shed","garage","False",9517.80000000447,3067,"False Belief","Start","End","Explicit","shed","garage","False","True",15197.799999997
3070,1709,"12_fb_1_s_s_im",12,"critical",5,"stable","stable","True",20994.2000000002,3070,"False Belief","Start","Start","Implicit","stable","hut","True","False",78110.2999999998
3073,1701,"1_tb_1_s_s_im",1,"critical",5,"basket","Box","False",26321.5,3073,"True Belief","Start","Start","Implicit","box","basket","True","False",85436.7999999523
3076,1706,"4_tb_1_s_e_ex",4,"critical",5,"garage","Shed","False",38862.0999999046,3076,"True Belief","Start","End","Explicit","shed","garage","True","False",23649.3000001907
3079,1718,"2_fb_1_s_e_ex",2,"critical",5,"cupboard","cupboard","True",8108,3079,"False Belief","Start","End","Explicit","cupboard","fridge","True","False",17050
3082,1715,"9_tb_1_e_s_ex",9,"critical",5,"drawer","cupboard","False",8497.59999990463,3082,"True Belief","End","Start","Explicit","cupboard","drawer","True","False",23057.3999998569
3085,1705,"8_fb_1_s_s_im",8,"critical",5,"hall","hall","True",49598.1000000238,3085,"False Belief","Start","Start","Implicit","hall","bedroom","True","False",30623.1999999881
3088,1713,"5_tb_1_e_e_ex",5,"critical",5,"study","80218","False",7608.30000000075,3088,"True Belief","End","End","Explicit","hall","study","False","False",1683.09999999963
3091,1720,"5_tb_1_s_s_im",5,"critical",5,"study","hall","False",5920.2999997139,3091,"True Belief","Start","Start","Implicit","hall","study","True","False",30443.8000001907
3094,1723,"5_fb_1_e_e_im",5,"critical",5,"hall","hall","True",6824.79999999993,3094,"False Belief","End","End","Implicit","hall","study","True","False",23155.2
3097,1712,"2_tb_1_s_s_ex",2,"critical",5,"fridge","fridge","True",6671.10000002384,3097,"True Belief","Start","Start","Explicit","cupboard","fridge","False","True",21302.8999999762
3100,1717,"10_tb_1_s_s_ex",10,"critical",5,"van","van","True",3518.5,3100,"True Belief","Start","Start","Explicit","toolbox","van","False","True",158809.899999976
3103,1721,"5_tb_1_s_s_ex",5,"critical",5,"study","study","True",13155,3103,"True Belief","Start","Start","Explicit","hall","study","False","True",42840.4000015259
3106,1730,"8_fb_1_s_e_im",8,"critical",5,"hall","hall","True",42727,3106,"False Belief","Start","End","Implicit","hall","bedroom","True","False",24340
3109,1726,"8_fb_1_s_e_im",8,"critical",5,"hall","hall","True",17104.2999999523,3109,"False Belief","Start","End","Implicit","hall","bedroom","True","False",16838.7999999523
3112,1711,"9_fb_1_e_e_ex",9,"critical",5,"cupboard","cupboard","True",8244,3112,"False Belief","End","End","Explicit","cupboard","drawer","True","False",16686.7999997139
3115,1736,"5_fb_1_e_e_im",5,"critical",5,"hall","bedroom","False",7552.80000019073,3115,"False Belief","End","End","Implicit","hall","study","False","False",13404.1999998093
3118,1727,"10_fb_1_e_s_ex",10,"critical",5,"toolbox","toolbox.","False",14425.8999999762,3118,"False Belief","End","Start","Explicit","toolbox","van","False","False",20756.8000000119
3121,1724,"2_fb_1_e_s_im",2,"critical",5,"cupboard","cupboard","True",27215.5,3121,"False Belief","End","Start","Implicit","cupboard","fridge","True","False",48813.1999999881
3124,1744,"5_tb_1_s_s_ex",5,"critical",5,"study","study","True",13881,3124,"True Belief","Start","Start","Explicit","hall","study","False","True",18578
3127,1740,"12_tb_1_s_e_ex",12,"critical",5,"hut","hut","True",6416,3127,"True Belief","Start","End","Explicit","stable","hut","False","True",37873
3130,1738,"3_fb_1_s_e_ex",3,"critical",5,"sink","sink","True",5683,3130,"False Belief","Start","End","Explicit","sink","basket","True","False",24844
3133,1739,"8_tb_1_e_e_ex",8,"critical",5,"bedroom","hall","False",82881.5999999642,3133,"True Belief","End","End","Explicit","hall","bedroom","True","False",12486
3136,1737,"11_tb_1_s_s_ex",11,"critical",5,"backpack","BACKPACK","True",74349,3136,"True Belief","Start","Start","Explicit","suitcase","backpack","False","True",37867
3139,1755,"9_fb_1_e_s_im",9,"critical",5,"cupboard","cupboard","True",9284.60000000009,3139,"False Belief","End","Start","Implicit","cupboard","drawer","True","False",18579.5
3142,1752,"10_fb_1_s_s_im",10,"critical",5,"toolbox","shed","False",7962,3142,"False Belief","Start","Start","Implicit","toolbox","van","False","False",7795
3145,1732,"11_tb_1_s_s_im",11,"critical",5,"backpack","backpack","True",32369.6999999881,3145,"True Belief","Start","Start","Implicit","suitcase","backpack","False","True",52551
3148,1754,"9_fb_1_e_s_im",9,"critical",5,"cupboard","cupboard","True",20776,3148,"False Belief","End","Start","Implicit","cupboard","drawer","True","False",23857
3151,1761,"10_tb_1_e_e_im",10,"critical",5,"van","van","True",3114.79999999702,3151,"True Belief","End","End","Implicit","toolbox","van","False","True",39439.400000006
3154,1753,"6_fb_1_e_e_ex",6,"critical",5,"drawer","cabinet","False",56183.7000000477,3154,"False Belief","End","End","Explicit","drawer","cabinet","False","True",12737.7000000477
3157,1759,"9_fb_1_e_s_im",9,"critical",5,"cupboard","cupboard","True",27052.5,3157,"False Belief","End","Start","Implicit","cupboard","drawer","True","False",22228.7000000477
3160,1745,"10_tb_1_e_s_im",10,"critical",5,"van","Building site","False",57038.9000000954,3160,"True Belief","End","Start","Implicit","toolbox","van","False","False",42984.4000000954
3163,1751,"11_tb_1_s_s_ex",11,"critical",5,"backpack","backpack","True",13194.799999997,3163,"True Belief","Start","Start","Explicit","suitcase","backpack","False","True",27767.799999997
3166,1762,"5_fb_1_s_e_im",5,"critical",5,"hall","study","False",10399.6999999285,3166,"False Belief","Start","End","Implicit","hall","study","False","True",16951.2000000477
3169,1741,"9_fb_1_e_e_im",9,"critical",5,"cupboard","cupboard.","False",56053.8000000119,3169,"False Belief","End","End","Implicit","cupboard","drawer","False","False",24540.400000006
3172,1766,"11_fb_1_s_s_im",11,"critical",5,"suitcase","suitcase","True",6887,3172,"False Belief","Start","Start","Implicit","suitcase","backpack","True","False",21490
3175,1758,"1_fb_1_e_s_ex",1,"critical",5,"box","ROOM","False",15077,3175,"False Belief","End","Start","Explicit","box","basket","False","False",37974.900000006
3178,1750,"3_tb_1_e_e_im",3,"critical",5,"basket","basket","True",12141.799999997,3178,"True Belief","End","End","Implicit","sink","basket","False","True",58437.5
3181,1769,"10_tb_1_e_s_im",10,"critical",5,"van","barn","False",6059,3181,"True Belief","End","Start","Implicit","toolbox","van","False","False",3987.10000000001
3184,1765,"5_tb_1_s_e_im",5,"critical",5,"study","bathroom","False",12314,3184,"True Belief","Start","End","Implicit","hall","study","False","False",43594
3187,1773,"11_tb_1_s_e_im",11,"critical",5,"backpack","table.","False",9464.40000003576,3187,"True Belief","Start","End","Implicit","suitcase","backpack","False","False",27388.6000000238
3190,1777,"12_tb_1_s_s_ex",12,"critical",5,"hut","stable","False",5067.90000000224,3190,"True Belief","Start","Start","Explicit","stable","hut","True","False",29489.0999999978
3193,1775,"12_fb_1_s_s_ex",12,"critical",5,"stable","stable","True",14063.8000000119,3193,"False Belief","Start","Start","Explicit","stable","hut","True","False",26932.6000000238
3196,1784,"7_tb_1_s_e_ex",7,"critical",5,"fridge","refrigerator","False",5028.60000000149,3196,"True Belief","Start","End","Explicit","garage","fridge","False","False",24952.900000006
3199,1780,"1_fb_1_e_s_ex",1,"critical",5,"box","box ","False",7852.5,3199,"False Belief","End","Start","Explicit","box","basket","False","False",31454.5999999996
3202,1776,"7_fb_1_s_e_im",7,"critical",5,"garage","garage","True",31334.1000000238,3202,"False Belief","Start","End","Implicit","garage","fridge","True","False",48115.1999999881
3205,1788,"11_tb_1_e_s_im",11,"critical",5,"backpack","backpack","True",6639.10000002384,3205,"True Belief","End","Start","Implicit","suitcase","backpack","False","True",25661.7000000477
3208,1779,"4_fb_1_e_e_ex",4,"critical",5,"shed","shed","True",9045.10000000894,3208,"False Belief","End","End","Explicit","shed","garage","True","False",29598.700000003
3211,1771,"9_tb_1_s_s_ex",9,"critical",5,"drawer","drawer","True",54624.5,3211,"True Belief","Start","Start","Explicit","cupboard","drawer","False","True",6857.59999990463
3214,1791,"9_fb_1_e_e_ex",9,"critical",5,"cupboard","drawer.","False",5229,3214,"False Belief","End","End","Explicit","cupboard","drawer","False","False",20795.700000003
3217,1782,"1_fb_1_s_e_ex",1,"critical",5,"box","shelf","False",14785.400000006,3217,"False Belief","Start","End","Explicit","box","basket","False","False",31627
3220,1786,"2_fb_1_e_e_im",2,"critical",5,"cupboard","Cupboard","True",12862,3220,"False Belief","End","End","Implicit","cupboard","fridge","True","False",30540
3223,1783,"8_tb_1_s_s_ex",8,"critical",5,"bedroom","bedroom","True",8436,3223,"True Belief","Start","Start","Explicit","hall","bedroom","False","True",23052
3226,1794,"11_tb_1_s_s_ex",11,"critical",5,"backpack","backpack.","False",16308.599999994,3226,"True Belief","Start","Start","Explicit","suitcase","backpack","False","False",30807.900000006
3229,1797,"9_tb_1_e_s_ex",9,"critical",5,"drawer","cupboard","False",12683.3000000119,3229,"True Belief","End","Start","Explicit","cupboard","drawer","True","False",26853.1000000238
3232,1785,"3_fb_1_s_e_im",3,"critical",5,"sink","basket","False",27512,3232,"False Belief","Start","End","Implicit","sink","basket","False","True",5521
3235,1798,"12_tb_1_e_e_ex",12,"critical",5,"hut","back pack","False",52106.5999994278,3235,"True Belief","End","End","Explicit","stable","hut","False","False",13136
3238,1795,"11_tb_1_e_s_ex",11,"critical",5,"backpack","backpack","True",15932.7000000002,3238,"True Belief","End","Start","Explicit","suitcase","backpack","False","True",60548.6000000001
3241,1803,"1_tb_1_s_e_im",1,"critical",5,"basket","basket","True",9252.4000005722,3241,"True Belief","Start","End","Implicit","box","basket","False","True",16117.3000001907
3244,1792,"2_tb_1_e_e_im",2,"critical",5,"fridge","city","False",61390.6999998093,3244,"True Belief","End","End","Implicit","cupboard","fridge","False","False",1969.40000009537
3247,1802,"2_fb_1_e_s_ex",2,"critical",5,"cupboard","cupboard","True",9414.39999997616,3247,"False Belief","End","Start","Explicit","cupboard","fridge","True","False",41608.8000000715
3250,1806,"9_fb_1_e_e_ex",9,"critical",5,"cupboard","drawer","False",11667,3250,"False Belief","End","End","Explicit","cupboard","drawer","False","True",13488
3253,1807,"5_tb_1_s_s_ex",5,"critical",5,"study","hall","False",13359,3253,"True Belief","Start","Start","Explicit","hall","study","True","False",21566
3256,1809,"7_tb_1_s_e_ex",7,"critical",5,"fridge","garage","False",60190,3256,"True Belief","Start","End","Explicit","garage","fridge","True","False",26712
3259,1819,"5_tb_1_e_s_ex",5,"critical",5,"study","hall","False",4521,3259,"True Belief","End","Start","Explicit","hall","study","True","False",12916
3262,1820,"11_tb_1_e_s_ex",11,"critical",5,"backpack","backpack","True",11415.5,3262,"True Belief","End","Start","Explicit","suitcase","backpack","False","True",22794
3265,1810,"6_tb_1_s_s_im",6,"critical",5,"cabinet","cabinet","True",13243.6999999918,3265,"True Belief","Start","Start","Implicit","drawer","cabinet","False","True",23958.1000000035
3268,1804,"2_tb_1_s_s_im",2,"critical",5,"fridge","cupboard","False",24768,3268,"True Belief","Start","Start","Implicit","cupboard","fridge","True","False",50662
3274,1826,"5_tb_1_e_e_im",5,"critical",5,"study","study","True",35142,3274,"True Belief","End","End","Implicit","hall","study","False","True",9072
3277,1808,"9_tb_1_s_s_ex",9,"critical",5,"drawer","cupboard","False",28045.799999997,3277,"True Belief","Start","Start","Explicit","cupboard","drawer","True","False",30637.799999997
3280,1812,"5_fb_1_e_s_ex",5,"critical",5,"hall","hall","True",66687.5,3280,"False Belief","End","Start","Explicit","hall","study","True","False",15895.5
3283,1814,"2_tb_1_s_s_ex",2,"critical",5,"fridge","cupboard","False",6239,3283,"True Belief","Start","Start","Explicit","cupboard","fridge","True","False",40034
3286,1818,"4_tb_1_e_s_ex",4,"critical",5,"garage","garage","True",9347,3286,"True Belief","End","Start","Explicit","shed","garage","False","True",26993
3289,1828,"9_fb_1_e_s_ex",9,"critical",5,"cupboard","drawer","False",14932.1000001431,3289,"False Belief","End","Start","Explicit","cupboard","drawer","False","True",15770.5
3292,1830,"10_tb_1_s_s_ex",10,"critical",5,"van","bulding site","False",23600.1999998093,3292,"True Belief","Start","Start","Explicit","toolbox","van","False","False",20100
3295,1813,"11_fb_1_s_e_ex",11,"critical",5,"suitcase","suitcase","True",6275.90000009537,3295,"False Belief","Start","End","Explicit","suitcase","backpack","True","False",18362.8000000715
3298,1833,"8_tb_1_s_s_ex",8,"critical",5,"bedroom","hall","False",16635.2000000477,3298,"True Belief","Start","Start","Explicit","hall","bedroom","True","False",32539.8000000715
3301,1837,"12_tb_1_s_e_ex",12,"critical",5,"hut","stable","False",17580.2000000179,3301,"True Belief","Start","End","Explicit","stable","hut","True","False",19916.5
